student_id,age,studytime,failures,absences,g1_to_g2_change,avg_g1_g2,sex,address,famsize,Pstatus,schoolsup,famsup,label_at_risk
1503,16,4,0,0,0,14.0,0,1,0,1,1,1,0
1504,19,3,0,0,1,12.5,0,1,1,1,0,0,0
1505,17,1,0,0,0,11.0,0,0,0,1,0,1,0
1506,20,2,1,8,-2,10.0,0,1,0,1,0,0,0
1507,17,3,0,0,0,11.0,0,1,1,1,0,1,0
1508,17,1,1,0,-1,9.5,1,0,0,1,0,1,1
1509,16,2,0,0,1,16.5,0,0,1,1,0,1,0
1510,17,2,0,0,2,16.0,0,0,0,1,0,1,0
1511,17,2,0,1,-2,10.0,0,1,0,0,0,0,0
1512,18,2,1,9,0,7.0,0,0,0,1,0,1,1
1513,16,1,0,0,-2,7.0,0,1,0,1,0,0,1
1514,16,1,0,2,-1,6.5,0,1,0,1,0,0,1
1515,18,2,0,8,-1,8.5,0,1,1,1,1,0,0
1516,16,2,0,0,2,15.0,0,0,0,1,0,0,0
1517,16,1,0,0,0,14.0,0,0,1,1,0,0,0
1518,18,2,1,8,-3,6.5,0,1,0,0,0,1,1
1519,16,2,0,0,-1,7.5,1,0,0,1,0,0,1
1520,16,2,0,6,2,7.0,0,1,1,1,0,1,1
1521,16,2,0,0,2,9.0,0,0,0,1,0,1,0
1522,16,2,0,4,0,8.0,0,1,0,1,0,1,1
1523,18,4,0,2,1,5.5,1,1,1,1,0,1,1
1524,16,2,0,2,2,8.0,0,0,1,1,0,1,1
1525,17,3,0,0,-1,14.5,1,1,1,1,0,1,0
1526,17,1,0,1,1,13.5,0,0,0,1,0,0,0
1527,16,3,0,0,-1,9.5,1,1,1,1,0,0,0
1528,17,1,0,5,0,9.0,0,0,0,1,0,1,1
1529,16,1,0,1,0,11.0,0,1,1,1,0,1,0
1530,17,1,0,8,3,8.5,1,1,0,1,0,1,1
1531,17,2,0,0,0,10.0,1,1,0,1,0,0,0
1532,16,2,0,2,-2,8.0,1,1,0,1,0,0,1
1533,16,2,0,0,1,14.5,0,1,1,1,0,0,0
1534,16,1,0,0,1,11.5,1,1,1,1,0,1,0
1535,15,2,0,11,2,10.0,1,0,0,1,0,1,0
1536,15,4,0,8,1,13.5,1,1,1,0,0,1,0
1537,15,1,0,11,1,12.5,1,1,1,0,0,0,0
1538,16,3,0,2,0,11.0,0,0,1,1,0,1,0
1539,16,2,0,8,1,9.5,0,1,1,1,0,1,0
1540,17,1,0,5,2,10.0,0,1,0,1,0,0,0
1541,17,2,0,0,-2,10.0,0,0,0,1,1,0,0
1542,16,3,0,1,1,10.5,0,1,0,1,0,1,0
1543,17,1,3,2,0,9.0,1,0,0,1,0,0,1
1544,17,1,0,2,-1,11.5,1,0,1,1,0,0,0
1545,17,2,1,8,1,8.5,1,1,0,1,0,1,1
1546,17,2,0,0,2,14.0,0,1,0,1,0,1,0
1547,16,1,0,0,1,10.5,1,0,1,1,0,0,0
1548,17,2,0,2,-1,10.5,0,1,0,0,0,0,0
1549,17,2,0,0,1,17.5,0,0,0,1,1,1,0
1550,16,2,0,0,1,12.5,1,1,1,0,0,1,0
1551,17,2,0,0,1,13.5,1,1,0,1,0,1,0
1552,19,2,2,2,0,9.0,1,1,0,1,0,1,0
1553,17,1,0,4,0,11.0,1,1,1,0,0,0,0
1554,17,1,0,3,1,10.5,0,0,0,1,0,1,0
1555,16,3,0,5,1,13.5,0,0,0,1,1,1,0
1556,16,1,0,4,1,9.5,1,0,1,1,0,0,0
1557,17,2,3,2,2,8.0,0,0,0,1,0,1,0
1558,17,1,0,0,5,10.5,1,0,0,1,0,0,0
1559,18,1,1,0,0,12.0,1,0,0,1,1,1,0
1560,17,1,0,0,-1,9.5,1,0,0,1,0,1,0
1561,18,2,0,6,-1,9.5,1,1,1,1,0,1,0
1562,16,2,0,0,2,12.0,0,0,1,1,0,0,0
1563,17,1,1,0,-7,3.5,1,1,0,1,0,0,1
1564,16,1,0,2,-2,10.0,1,0,0,1,0,0,0
1565,16,1,0,0,0,10.0,1,0,1,1,0,0,1
1566,18,1,1,2,-2,8.0,1,0,0,1,0,1,1
1567,18,1,1,0,-4,2.0,1,0,0,1,0,0,1
1568,19,1,3,4,5,8.5,1,1,0,1,0,0,1
1569,18,2,2,9,4,6.0,1,1,0,1,0,1,1
1570,16,1,0,6,1,7.5,1,0,0,1,0,1,1
1571,19,1,3,4,1,8.5,1,1,0,1,0,0,1
1572,16,2,2,8,0,5.0,0,1,0,0,0,1,1
1573,17,1,0,9,2,8.0,0,1,0,1,0,1,0
1574,20,1,1,12,3,9.5,1,0,0,1,0,1,0
1575,18,1,0,8,1,10.5,0,0,0,0,0,1,0
1576,18,1,0,8,1,9.5,1,0,0,1,0,1,0
1577,19,2,1,8,-1,9.5,1,0,0,1,0,0,0
1578,17,2,1,4,1,8.5,1,1,0,1,0,1,0
1579,18,1,0,0,1,9.5,1,1,1,1,0,0,1
1580,19,1,1,4,1,8.5,1,0,0,1,0,1,0
1581,18,2,2,2,2,7.0,0,1,0,0,0,1,1
1582,19,1,0,0,2,7.0,0,1,1,0,0,1,1
1583,18,1,1,0,-2,7.0,0,0,0,1,0,0,1
1584,17,1,0,0,1,10.5,0,0,0,1,0,1,0
1585,17,3,0,5,-1,7.5,0,0,1,0,0,1,1
1586,17,2,0,0,0,8.0,0,1,0,1,1,1,1
1587,18,2,1,3,-1,6.5,0,0,1,1,0,1,1
1588,17,1,0,0,2,9.0,0,1,0,1,0,1,1
1589,17,1,0,0,3,8.5,0,1,1,1,0,0,0
1590,18,2,2,3,1,7.5,0,1,0,1,0,0,1
1591,18,2,0,2,1,12.5,0,1,0,1,0,0,0
1592,17,1,0,0,1,11.5,0,1,0,1,0,1,0
1593,18,2,0,0,1,12.5,0,1,1,0,0,0,0
1594,18,2,0,0,0,18.0,0,1,0,1,0,0,0
1595,18,1,0,3,0,17.0,1,1,1,1,0,1,0
1596,17,2,0,0,1,17.5,0,1,0,1,0,1,0
1597,18,2,1,0,-9,4.5,0,0,0,1,0,0,1
1598,18,1,0,8,1,10.5,1,1,1,1,0,1,0
1599,18,1,0,5,1,12.5,1,0,0,1,0,1,0
1600,17,1,0,4,1,12.5,1,0,0,1,0,0,0
1601,18,2,0,4,0,8.0,0,1,0,1,0,1,0
1602,18,3,0,0,1,11.5,0,1,1,1,0,0,0
1603,18,2,0,0,-5,2.5,0,0,1,0,0,0,1
1604,18,2,1,2,1,9.5,0,1,0,1,0,0,0
1605,19,1,1,0,-5,2.5,0,1,0,1,0,0,1
1606,17,4,0,0,0,18.0,0,1,0,1,0,0,0
1607,17,2,0,5,0,11.0,0,0,1,0,0,0,0
1608,18,2,0,2,2,9.0,0,1,1,0,0,0,0
1609,18,2,0,0,0,11.0,0,1,0,1,0,1,0
1610,19,2,3,0,-8,4.0,0,0,0,0,0,1,1
1611,18,3,0,5,0,14.0,0,0,0,1,0,0,0
1612,17,2,1,4,1,10.5,1,0,0,1,0,1,0
1613,18,2,0,0,0,10.0,0,1,0,1,0,1,0
1614,17,2,0,2,0,12.0,0,0,0,1,0,1,0
1615,17,2,0,0,-1,14.5,0,1,1,0,0,0,0
1616,18,1,0,2,-1,13.5,1,1,1,1,0,0,0
1617,18,3,0,0,-2,18.0,0,1,1,1,0,0,0
1618,18,2,0,0,-1,15.5,0,0,1,0,0,0,0
1619,18,2,0,6,-1,12.5,0,1,0,1,0,1,0
1620,17,2,0,4,-1,14.5,0,1,1,1,0,1,0
1621,17,2,0,0,0,13.0,0,0,0,1,0,0,0
1622,18,2,0,0,2,9.0,1,0,0,1,0,1,1
1623,18,3,0,0,1,15.5,1,1,1,1,0,0,0
1624,17,1,1,0,0,8.0,0,0,0,1,0,1,1
1625,18,1,0,0,0,10.0,0,1,0,1,0,1,0
1626,18,2,0,0,-2,6.0,0,0,0,1,0,1,1
1627,18,1,0,3,1,9.5,1,0,1,1,0,1,0
1628,17,3,0,8,1,10.5,0,1,0,1,0,0,0
1629,17,1,0,4,1,7.5,0,0,0,1,0,0,1
1630,18,3,0,0,2,16.0,0,0,1,1,0,0,0
1631,18,3,0,4,1,10.5,0,0,0,1,0,0,0
1632,19,2,1,4,1,7.5,0,0,0,1,0,1,1
1633,18,2,0,1,1,13.5,0,0,1,1,0,0,0
1634,18,2,0,1,0,16.0,0,1,0,1,0,0,0
1635,17,2,0,10,1,8.5,0,0,0,1,0,1,1
1636,18,2,0,4,1,17.5,1,1,0,1,0,0,0
1637,18,1,0,0,0,7.0,1,0,0,1,0,0,1
1638,17,2,0,4,1,14.5,1,1,0,1,0,0,0
1639,19,1,1,0,3,6.5,1,0,0,1,0,0,1
1640,18,1,1,0,0,7.0,1,0,0,1,0,0,1
1641,18,3,0,0,3,15.5,0,0,0,1,0,0,0
1642,17,2,0,0,3,7.5,0,1,0,1,0,0,0
1643,18,1,0,4,2,8.0,0,0,0,1,0,1,0
1644,19,3,1,4,1,10.5,0,0,0,1,0,0,0
1645,18,2,0,4,0,15.0,0,1,1,1,0,1,0
1646,18,2,0,6,1,11.5,0,1,0,1,0,0,1
1647,17,1,0,6,0,10.0,1,1,1,1,0,0,0
1648,18,1,0,4,1,10.5,1,0,1,1,0,0,0
